person_id,name,height,address
107621,Livia Campos Ferreira,198,"Rua Coronel Quirino, 111 - Cambuí"
107622,André Queiroz Bellini,186,"Rua Coronel Quirino, 602 - Cambuí"
107623,Sofia Gomes Matos,175,"Avenida Albino José Barbosa de Oliveira, 1564 - Barão Geraldo"
107624,Sofia Queiroz Ribeiro,184,"Avenida Heitor Penteado, 1924 - Taquaral"
107625,Victor Cruz Amorim,183,"Rua Coronel Quirino, 1435 - Cambuí"
107626,Samuel Ribeiro Amorim,184,"Rua Coronel Quirino, 187 - Cambuí"
107627,Vinícius Vieira Alves,189,"Avenida Albino José Barbosa de Oliveira, 1910 - Barão Geraldo"
107628,André Alves Melo,165,"Avenida Heitor Penteado, 2083 - Taquaral"
107629,Maria Oliveira Alves,187,"Avenida Albino José Barbosa de Oliveira, 1757 - Barão Geraldo"
107630,Miguel Vieira Melo,162,"Rua Coronel Quirino, 1131 - Cambuí"
107631,Miguel Martins Paschoalino,172,"Rua Coronel Quirino, 520 - Cambuí"
107632,Larissa Campos Bellini,203,"Avenida Heitor Penteado, 2180 - Taquaral"
107633,Eduardo Paschoalino Vieira,171,"Rua Maria Monteiro, 422 - Cambuí"
107634,Eduardo Gomes Alves,165,"Rua Maria Monteiro, 1165 - Cambuí"
107635,Miguel Ribeiro Queiroz,177,"Avenida Heitor Penteado, 392 - Taquaral"
107636,Victor Matos Oliveira,197,"Avenida Albino José Barbosa de Oliveira, 1216 - Barão Geraldo"
107637,Livia Paschoalino Nascimento,184,"Avenida Heitor Penteado, 216 - Taquaral"
107638,Clara Matos Paschoalino,194,"Avenida Albino José Barbosa de Oliveira, 1492 - Barão Geraldo"
107639,Victor Alves Almeida,195,"Rua Coronel Quirino, 383 - Cambuí"
107640,Clara Ferreira Alves,157,"Rua Maria Monteiro, 1163 - Cambuí"
107641,Henrique Queiroz Fernandes,193,"Avenida Albino José Barbosa de Oliveira, 3448 - Barão Geraldo"
107642,Daniel Ferreira Amorim,204,"Rua Coronel Quirino, 1042 - Cambuí"
107643,Miguel Nascimento Vieira,204,"Avenida Albino José Barbosa de Oliveira, 2080 - Barão Geraldo"
107644,Yasmin Almeida Amorim,171,"Avenida Albino José Barbosa de Oliveira, 1745 - Barão Geraldo"
107645,Guilherme Martins Campos,170,"Avenida Albino José Barbosa de Oliveira, 56 - Barão Geraldo"
107646,Erik Vieira Cruz,175,"Rua Coronel Quirino, 1687 - Cambuí"
107647,Sofia Ribeiro Matos,189,"Avenida Heitor Penteado, 663 - Taquaral"
107648,Eduardo Silva Vieira,170,"Avenida Heitor Penteado, 1286 - Taquaral"
107649,Vinícius Melo Martins,174,"Avenida Albino José Barbosa de Oliveira, 1523 - Barão Geraldo"
107650,Eduardo Gomes Silva,190,"Rua Coronel Quirino, 872 - Cambuí"
107651,Erik Oliveira Almeida,150,"Avenida Heitor Penteado, 1739 - Taquaral"
107652,Vinícius Amorim Fernandes,155,"Avenida Albino José Barbosa de Oliveira, 2785 - Barão Geraldo"
107653,Samuel Melo Vieira,172,"Avenida Heitor Penteado, 652 - Taquaral"
107654,Miguel Medeiros Silva,200,"Avenida Albino José Barbosa de Oliveira, 423 - Barão Geraldo"
107655,Thiago Alves Silva,172,"Avenida Albino José Barbosa de Oliveira, 2486 - Barão Geraldo"
107656,Eduardo Cruz Matos,192,"Avenida Heitor Penteado, 898 - Taquaral"
107657,João Nascimento Alves,192,"Rua Maria Monteiro, 1151 - Cambuí"
107658,Pedro Medeiros Fernandes,172,"Rua Maria Monteiro, 551 - Cambuí"
107659,Maria Queiroz Almeida,181,"Avenida Albino José Barbosa de Oliveira, 2540 - Barão Geraldo"
107660,André Melo Almeida,179,"Avenida Albino José Barbosa de Oliveira, 2981 - Barão Geraldo"
107661,Eduardo Alves Amorim,162,"Avenida Heitor Penteado, 2183 - Taquaral"
107662,André Melo Paschoalino,192,"Avenida Heitor Penteado, 1122 - Taquaral"
107663,Thiago Medeiros Vieira,167,"Avenida Albino José Barbosa de Oliveira, 798 - Barão Geraldo"
107664,Rafael Martins Bellini,172,"Avenida Heitor Penteado, 1313 - Taquaral"
107665,Larissa Fernandes Gomes,164,"Avenida Albino José Barbosa de Oliveira, 2844 - Barão Geraldo"
107666,Giovanna Medeiros Ferreira,182,"Avenida Heitor Penteado, 1594 - Taquaral"
107667,Erik Santana Almeida,170,"Rua Maria Monteiro, 214 - Cambuí"
107668,Giovanna Amorim Oliveira,188,"Rua Maria Monteiro, 1382 - Cambuí"
107669,Samuel Oliveira Matos,172,"Avenida Albino José Barbosa de Oliveira, 1739 - Barão Geraldo"
107670,Vinícius Fernandes Silva,176,"Avenida Albino José Barbosa de Oliveira, 3072 - Barão Geraldo"
107671,André Medeiros Vieira,194,"Avenida Albino José Barbosa de Oliveira, 1229 - Barão Geraldo"
107672,Pedro Queiroz Ribeiro,193,"Rua Coronel Quirino, 1988 - Cambuí"
107673,Samuel Oliveira Oliveira,167,"Avenida Albino José Barbosa de Oliveira, 2612 - Barão Geraldo"
107674,Larissa Silva Ferreira,173,"Avenida Albino José Barbosa de Oliveira, 921 - Barão Geraldo"
107675,Gabriel Vieira Almeida,200,"Avenida Albino José Barbosa de Oliveira, 2185 - Barão Geraldo"
107676,Maria Vieira Martins,196,"Avenida Heitor Penteado, 2888 - Taquaral"
107677,Sofia Alves Paschoalino,189,"Rua Coronel Quirino, 1173 - Cambuí"
107678,Pedro Vieira Medeiros,200,"Rua Coronel Quirino, 1545 - Cambuí"
107679,João Matos Ribeiro,191,"Rua Coronel Quirino, 318 - Cambuí"
107680,Larissa Medeiros Vieira,156,"Rua Coronel Quirino, 1605 - Cambuí"
107681,Daniel Melo Alves,199,"Avenida Albino José Barbosa de Oliveira, 104 - Barão Geraldo"
107682,André Campos Oliveira,197,"Avenida Heitor Penteado, 1376 - Taquaral"
107683,Miguel Cruz Vieira,169,"Avenida Heitor Penteado, 2223 - Taquaral"
107684,Henrique Oliveira Gomes,176,"Avenida Albino José Barbosa de Oliveira, 972 - Barão Geraldo"
107685,Clara Medeiros Alves,155,"Avenida Albino José Barbosa de Oliveira, 830 - Barão Geraldo"
107686,Gabriel Ferreira Medeiros,176,"Avenida Albino José Barbosa de Oliveira, 1172 - Barão Geraldo"
107687,Victor Almeida Santana,158,"Rua Maria Monteiro, 988 - Cambuí"
107688,Beatriz Medeiros Ferreira,202,"Avenida Albino José Barbosa de Oliveira, 1598 - Barão Geraldo"
107689,Clara Gomes Melo,194,"Rua Coronel Quirino, 1084 - Cambuí"
107690,Henrique Paschoalino Paschoalino,180,"Avenida Albino José Barbosa de Oliveira, 2969 - Barão Geraldo"
107691,Pedro Silva Ribeiro,170,"Avenida Heitor Penteado, 814 - Taquaral"
107692,Clara Queiroz Melo,175,"Rua Coronel Quirino, 1215 - Cambuí"
107693,Guilherme Matos Fernandes,189,"Rua Coronel Quirino, 562 - Cambuí"
107694,Larissa Nascimento Bellini,197,"Avenida Albino José Barbosa de Oliveira, 1451 - Barão Geraldo"
107695,Rafael Almeida Melo,194,"Avenida Albino José Barbosa de Oliveira, 1683 - Barão Geraldo"
107696,Samuel Ferreira Gomes,162,"Avenida Heitor Penteado, 141 - Taquaral"
107697,Victor Matos Melo,198,"Avenida Albino José Barbosa de Oliveira, 3388 - Barão Geraldo"
107698,Felipe Gomes Alves,172,"Rua Coronel Quirino, 1166 - Cambuí"
107699,Eduardo Campos Silva,169,"Avenida Heitor Penteado, 1046 - Taquaral"
107700,Giovanna Amorim Cruz,186,"Rua Maria Monteiro, 690 - Cambuí"
107701,Maria Vieira Campos,203,"Avenida Heitor Penteado, 1215 - Taquaral"
107702,Thiago Queiroz Almeida,202,"Avenida Heitor Penteado, 578 - Taquaral"
107703,Pedro Santana Nascimento,177,"Rua Coronel Quirino, 1146 - Cambuí"
107704,Sofia Vieira Santana,166,"Avenida Albino José Barbosa de Oliveira, 3460 - Barão Geraldo"
107705,Thiago Vieira Medeiros,177,"Avenida Heitor Penteado, 2595 - Taquaral"
107706,Giovanna Fernandes Medeiros,190,"Rua Coronel Quirino, 1949 - Cambuí"
107707,Eduardo Alves Matos,151,"Avenida Heitor Penteado, 623 - Taquaral"
107708,Yasmin Campos Martins,174,"Avenida Heitor Penteado, 2312 - Taquaral"
107709,Gabriel Oliveira Vieira,199,"Avenida Heitor Penteado, 1871 - Taquaral"
107710,Miguel Nascimento Santana,190,"Rua Maria Monteiro, 1182 - Cambuí"
107711,Thiago Alves Ferreira,155,"Avenida Albino José Barbosa de Oliveira, 1907 - Barão Geraldo"
107712,Giovanna Queiroz Bellini,160,"Rua Maria Monteiro, 1481 - Cambuí"
107713,Henrique Almeida Gomes,187,"Avenida Heitor Penteado, 2532 - Taquaral"
107714,Samuel Medeiros Martins,155,"Avenida Heitor Penteado, 1785 - Taquaral"
107715,Giovanna Matos Gomes,194,"Avenida Albino José Barbosa de Oliveira, 415 - Barão Geraldo"
107716,Beatriz Gomes Ferreira,160,"Avenida Heitor Penteado, 436 - Taquaral"
107717,Felipe Melo Matos,163,"Rua Maria Monteiro, 907 - Cambuí"
107718,Gabriel Silva Nascimento,151,"Avenida Albino José Barbosa de Oliveira, 2291 - Barão Geraldo"
107719,Sofia Queiroz Santana,189,"Avenida Heitor Penteado, 979 - Taquaral"
107720,Sofia Nascimento Oliveira,152,"Avenida Albino José Barbosa de Oliveira, 3301 - Barão Geraldo"
107721,Henrique Bellini Martins,204,"Rua Coronel Quirino, 382 - Cambuí"
107722,Rafael Nascimento Martins,202,"Rua Coronel Quirino, 1424 - Cambuí"
107723,Eduardo Matos Medeiros,184,"Avenida Heitor Penteado, 2669 - Taquaral"
107724,Henrique Fernandes Medeiros,182,"Avenida Albino José Barbosa de Oliveira, 774 - Barão Geraldo"
107725,Miguel Ferreira Silva,173,"Avenida Albino José Barbosa de Oliveira, 1774 - Barão Geraldo"
107726,Larissa Medeiros Martins,168,"Rua Maria Monteiro, 474 - Cambuí"
107727,João Ferreira Campos,167,"Avenida Heitor Penteado, 1537 - Taquaral"
107728,Henrique Alves Vieira,198,"Avenida Heitor Penteado, 2637 - Taquaral"
107729,João Martins Oliveira,201,"Avenida Albino José Barbosa de Oliveira, 2301 - Barão Geraldo"
107730,Felipe Melo Oliveira,173,"Avenida Heitor Penteado, 2019 - Taquaral"
107731,Thiago Paschoalino Campos,194,"Avenida Albino José Barbosa de Oliveira, 2901 - Barão Geraldo"
107732,Beatriz Matos Fernandes,184,"Avenida Heitor Penteado, 1691 - Taquaral"
107733,Henrique Cruz Medeiros,150,"Rua Coronel Quirino, 574 - Cambuí"
107734,Pedro Ribeiro Nascimento,185,"Avenida Albino José Barbosa de Oliveira, 26 - Barão Geraldo"
107735,Thiago Paschoalino Campos,174,"Avenida Albino José Barbosa de Oliveira, 138 - Barão Geraldo"
107736,Daniel Bellini Cruz,194,"Rua Maria Monteiro, 314 - Cambuí"
107737,Clara Cruz Ferreira,198,"Avenida Heitor Penteado, 1178 - Taquaral"
107738,Samuel Martins Cruz,192,"Avenida Heitor Penteado, 2408 - Taquaral"
107739,Vinícius Paschoalino Almeida,183,"Avenida Heitor Penteado, 1176 - Taquaral"
107740,Henrique Nascimento Ferreira,174,"Avenida Albino José Barbosa de Oliveira, 2330 - Barão Geraldo"
107741,Yasmin Martins Medeiros,165,"Rua Maria Monteiro, 106 - Cambuí"
107742,Yasmin Oliveira Oliveira,183,"Avenida Albino José Barbosa de Oliveira, 1770 - Barão Geraldo"
107743,Rafael Paschoalino Martins,178,"Avenida Heitor Penteado, 2737 - Taquaral"
107744,Larissa Campos Alves,168,"Avenida Albino José Barbosa de Oliveira, 1275 - Barão Geraldo"
107745,Gabriel Fernandes Silva,172,"Avenida Heitor Penteado, 2960 - Taquaral"
107746,Larissa Vieira Oliveira,168,"Rua Maria Monteiro, 121 - Cambuí"
107747,André Vieira Almeida,174,"Rua Coronel Quirino, 1912 - Cambuí"
107748,Erik Ferreira Fernandes,165,"Avenida Albino José Barbosa de Oliveira, 1648 - Barão Geraldo"
107749,Victor Alves Medeiros,203,"Rua Coronel Quirino, 1589 - Cambuí"
107750,André Oliveira Gomes,200,"Avenida Heitor Penteado, 27 - Taquaral"
107751,Larissa Medeiros Vieira,158,"Avenida Albino José Barbosa de Oliveira, 750 - Barão Geraldo"
107752,Henrique Cruz Fernandes,150,"Avenida Albino José Barbosa de Oliveira, 1402 - Barão Geraldo"
107753,Felipe Oliveira Alves,191,"Avenida Albino José Barbosa de Oliveira, 2821 - Barão Geraldo"
107754,Rafael Melo Silva,168,"Rua Maria Monteiro, 1032 - Cambuí"
107755,Miguel Ribeiro Campos,182,"Rua Maria Monteiro, 233 - Cambuí"
107756,Henrique Medeiros Ferreira,183,"Avenida Heitor Penteado, 1539 - Taquaral"
107757,Guilherme Medeiros Amorim,165,"Avenida Heitor Penteado, 197 - Taquaral"
107758,Daniel Ferreira Santana,193,"Avenida Albino José Barbosa de Oliveira, 252 - Barão Geraldo"
107759,Eduardo Ferreira Campos,189,"Avenida Albino José Barbosa de Oliveira, 3086 - Barão Geraldo"
107760,Sofia Medeiros Alves,204,"Rua Maria Monteiro, 1023 - Cambuí"
107761,Larissa Melo Alves,167,"Rua Maria Monteiro, 1380 - Cambuí"
107762,Rafael Paschoalino Bellini,183,"Avenida Heitor Penteado, 2628 - Taquaral"
107763,Yasmin Vieira Medeiros,174,"Rua Coronel Quirino, 168 - Cambuí"
107764,André Martins Nascimento,194,"Rua Coronel Quirino, 652 - Cambuí"
107765,Yasmin Campos Santana,155,"Rua Maria Monteiro, 948 - Cambuí"
107766,Guilherme Paschoalino Santana,170,"Avenida Heitor Penteado, 1014 - Taquaral"
107767,Larissa Melo Cruz,155,"Avenida Heitor Penteado, 2760 - Taquaral"
107768,André Silva Alves,181,"Avenida Heitor Penteado, 584 - Taquaral"
107769,Eduardo Medeiros Santana,190,"Avenida Heitor Penteado, 259 - Taquaral"
107770,Maria Medeiros Queiroz,197,"Avenida Heitor Penteado, 1175 - Taquaral"
107771,Vinícius Nascimento Vieira,192,"Avenida Heitor Penteado, 2762 - Taquaral"
107772,Clara Matos Nascimento,188,"Avenida Heitor Penteado, 344 - Taquaral"
107773,Rafael Campos Cruz,180,"Avenida Heitor Penteado, 652 - Taquaral"
107774,Gabriel Ribeiro Fernandes,191,"Avenida Albino José Barbosa de Oliveira, 2881 - Barão Geraldo"
107775,Vinícius Campos Oliveira,159,"Avenida Albino José Barbosa de Oliveira, 797 - Barão Geraldo"
107776,Sofia Alves Alves,179,"Avenida Albino José Barbosa de Oliveira, 1416 - Barão Geraldo"
107777,Gabriel Alves Melo,201,"Avenida Heitor Penteado, 1306 - Taquaral"
107778,Henrique Almeida Medeiros,167,"Avenida Albino José Barbosa de Oliveira, 253 - Barão Geraldo"
107779,João Martins Vieira,173,"Avenida Heitor Penteado, 2767 - Taquaral"
107780,Beatriz Medeiros Gomes,201,"Avenida Heitor Penteado, 680 - Taquaral"
107781,Pedro Melo Melo,158,"Avenida Albino José Barbosa de Oliveira, 3134 - Barão Geraldo"
107782,André Ribeiro Paschoalino,180,"Rua Maria Monteiro, 212 - Cambuí"
107783,Livia Melo Gomes,164,"Avenida Heitor Penteado, 2994 - Taquaral"
107784,Sofia Medeiros Vieira,153,"Rua Maria Monteiro, 1359 - Cambuí"
107785,Sofia Martins Ferreira,189,"Rua Maria Monteiro, 1245 - Cambuí"
107786,Pedro Silva Medeiros,158,"Avenida Heitor Penteado, 2897 - Taquaral"
107787,Larissa Bellini Amorim,194,"Avenida Heitor Penteado, 2645 - Taquaral"
107788,Samuel Silva Almeida,158,"Avenida Heitor Penteado, 943 - Taquaral"
107789,Larissa Santana Santana,175,"Avenida Albino José Barbosa de Oliveira, 2439 - Barão Geraldo"
107790,Victor Nascimento Nascimento,153,"Avenida Albino José Barbosa de Oliveira, 1423 - Barão Geraldo"
107791,Victor Alves Bellini,166,"Avenida Albino José Barbosa de Oliveira, 2161 - Barão Geraldo"
107792,André Paschoalino Martins,165,"Avenida Heitor Penteado, 2849 - Taquaral"
107793,Pedro Ferreira Martins,164,"Avenida Albino José Barbosa de Oliveira, 2907 - Barão Geraldo"
107794,Erik Fernandes Fernandes,184,"Rua Coronel Quirino, 1854 - Cambuí"
107795,André Santana Oliveira,201,"Avenida Heitor Penteado, 540 - Taquaral"
107796,Rafael Alves Paschoalino,154,"Avenida Heitor Penteado, 2956 - Taquaral"
107797,Clara Amorim Santana,204,"Avenida Heitor Penteado, 625 - Taquaral"
107798,Livia Fernandes Silva,154,"Avenida Albino José Barbosa de Oliveira, 2719 - Barão Geraldo"
107799,Eduardo Martins Oliveira,169,"Avenida Heitor Penteado, 2315 - Taquaral"
107800,Guilherme Cruz Ferreira,164,"Rua Coronel Quirino, 1022 - Cambuí"
107801,Sofia Silva Oliveira,167,"Avenida Albino José Barbosa de Oliveira, 99 - Barão Geraldo"
107802,Victor Medeiros Ribeiro,196,"Rua Coronel Quirino, 1244 - Cambuí"
107803,Erik Melo Almeida,151,"Avenida Heitor Penteado, 721 - Taquaral"
107804,Gabriel Bellini Nascimento,178,"Avenida Albino José Barbosa de Oliveira, 2381 - Barão Geraldo"
107805,Henrique Cruz Vieira,162,"Avenida Albino José Barbosa de Oliveira, 280 - Barão Geraldo"
107806,André Medeiros Melo,153,"Avenida Heitor Penteado, 547 - Taquaral"
107807,Beatriz Ribeiro Gomes,191,"Rua Maria Monteiro, 1039 - Cambuí"
107808,Yasmin Medeiros Alves,194,"Rua Coronel Quirino, 828 - Cambuí"
107809,Gabriel Paschoalino Ribeiro,159,"Avenida Albino José Barbosa de Oliveira, 2485 - Barão Geraldo"
107810,Sofia Matos Gomes,180,"Avenida Heitor Penteado, 747 - Taquaral"
107811,Samuel Silva Bellini,190,"Avenida Heitor Penteado, 17 - Taquaral"
107812,André Almeida Cruz,157,"Avenida Heitor Penteado, 1933 - Taquaral"
107813,Clara Martins Martins,152,"Avenida Albino José Barbosa de Oliveira, 1491 - Barão Geraldo"
107814,Miguel Bellini Almeida,197,"Avenida Albino José Barbosa de Oliveira, 946 - Barão Geraldo"
107815,Vinícius Paschoalino Nascimento,195,"Avenida Heitor Penteado, 1561 - Taquaral"
107816,Yasmin Fernandes Ferreira,158,"Avenida Heitor Penteado, 2675 - Taquaral"
107817,Henrique Melo Matos,179,"Rua Maria Monteiro, 597 - Cambuí"
107818,Sofia Ferreira Fernandes,202,"Rua Coronel Quirino, 663 - Cambuí"
107819,Victor Oliveira Vieira,160,"Rua Coronel Quirino, 1516 - Cambuí"
107820,Erik Melo Melo,184,"Rua Maria Monteiro, 858 - Cambuí"
107821,Maria Nascimento Oliveira,186,"Avenida Albino José Barbosa de Oliveira, 301 - Barão Geraldo"
107822,Livia Medeiros Bellini,191,"Avenida Albino José Barbosa de Oliveira, 2430 - Barão Geraldo"
107823,Gabriel Gomes Oliveira,162,"Avenida Heitor Penteado, 987 - Taquaral"
107824,André Almeida Ferreira,185,"Avenida Heitor Penteado, 2221 - Taquaral"
107825,João Alves Queiroz,162,"Avenida Albino José Barbosa de Oliveira, 1345 - Barão Geraldo"
107826,Erik Vieira Silva,161,"Avenida Albino José Barbosa de Oliveira, 3050 - Barão Geraldo"
107827,Miguel Ferreira Paschoalino,186,"Avenida Heitor Penteado, 2840 - Taquaral"
107828,Larissa Campos Almeida,159,"Avenida Albino José Barbosa de Oliveira, 649 - Barão Geraldo"
107829,André Ferreira Cruz,158,"Avenida Albino José Barbosa de Oliveira, 310 - Barão Geraldo"
107830,Clara Alves Oliveira,201,"Avenida Albino José Barbosa de Oliveira, 3262 - Barão Geraldo"
107831,Gabriel Matos Paschoalino,156,"Rua Maria Monteiro, 815 - Cambuí"
107832,Erik Santana Gomes,151,"Avenida Heitor Penteado, 397 - Taquaral"
107833,Larissa Oliveira Cruz,203,"Avenida Albino José Barbosa de Oliveira, 1318 - Barão Geraldo"
107834,Rafael Campos Oliveira,172,"Avenida Heitor Penteado, 2040 - Taquaral"
107835,Clara Alves Queiroz,188,"Avenida Albino José Barbosa de Oliveira, 3152 - Barão Geraldo"
107836,Daniel Queiroz Melo,189,"Avenida Heitor Penteado, 222 - Taquaral"
107837,Pedro Paschoalino Alves,188,"Avenida Heitor Penteado, 1525 - Taquaral"
107838,Victor Cruz Gomes,170,"Rua Coronel Quirino, 151 - Cambuí"
107839,Daniel Cruz Queiroz,172,"Avenida Albino José Barbosa de Oliveira, 2653 - Barão Geraldo"
107840,Maria Santana Matos,178,"Avenida Albino José Barbosa de Oliveira, 2625 - Barão Geraldo"
107841,João Fernandes Matos,163,"Avenida Heitor Penteado, 1586 - Taquaral"
107842,Sofia Vieira Melo,175,"Avenida Albino José Barbosa de Oliveira, 769 - Barão Geraldo"
107843,Henrique Melo Ferreira,200,"Avenida Heitor Penteado, 744 - Taquaral"
107844,Larissa Amorim Oliveira,154,"Avenida Heitor Penteado, 542 - Taquaral"
107845,Larissa Cruz Martins,204,"Avenida Heitor Penteado, 1865 - Taquaral"
107846,Sofia Queiroz Medeiros,180,"Rua Maria Monteiro, 1584 - Cambuí"
107847,Larissa Medeiros Fernandes,174,"Avenida Heitor Penteado, 1055 - Taquaral"
107848,Gabriel Amorim Matos,180,"Avenida Albino José Barbosa de Oliveira, 174 - Barão Geraldo"
107849,Larissa Campos Santana,199,"Avenida Heitor Penteado, 1816 - Taquaral"
107850,Clara Matos Martins,169,"Avenida Albino José Barbosa de Oliveira, 2036 - Barão Geraldo"
107851,Vinícius Almeida Queiroz,193,"Avenida Albino José Barbosa de Oliveira, 677 - Barão Geraldo"
107852,Victor Amorim Oliveira,204,"Avenida Albino José Barbosa de Oliveira, 2550 - Barão Geraldo"
107853,Samuel Silva Fernandes,166,"Avenida Albino José Barbosa de Oliveira, 3433 - Barão Geraldo"
107854,Guilherme Medeiros Cruz,194,"Rua Coronel Quirino, 1258 - Cambuí"
107855,Samuel Almeida Oliveira,151,"Rua Coronel Quirino, 841 - Cambuí"
107856,Thiago Amorim Oliveira,174,"Avenida Heitor Penteado, 450 - Taquaral"
107857,André Medeiros Oliveira,162,"Avenida Albino José Barbosa de Oliveira, 2086 - Barão Geraldo"
107858,Sofia Santana Campos,188,"Avenida Heitor Penteado, 2951 - Taquaral"
107859,Guilherme Matos Almeida,177,"Avenida Albino José Barbosa de Oliveira, 2169 - Barão Geraldo"
107860,Rafael Bellini Almeida,191,"Rua Coronel Quirino, 1755 - Cambuí"
107861,Yasmin Almeida Medeiros,204,"Rua Maria Monteiro, 216 - Cambuí"
107862,Giovanna Vieira Silva,155,"Avenida Heitor Penteado, 438 - Taquaral"
107863,Giovanna Amorim Silva,152,"Avenida Heitor Penteado, 689 - Taquaral"
107864,Rafael Santana Almeida,184,"Avenida Heitor Penteado, 1838 - Taquaral"
107865,Thiago Queiroz Cruz,167,"Avenida Albino José Barbosa de Oliveira, 414 - Barão Geraldo"
107866,Clara Gomes Alves,160,"Avenida Heitor Penteado, 927 - Taquaral"
107867,Victor Campos Santana,203,"Rua Maria Monteiro, 154 - Cambuí"
107868,Larissa Paschoalino Almeida,169,"Avenida Albino José Barbosa de Oliveira, 2361 - Barão Geraldo"
107869,Thiago Ribeiro Paschoalino,154,"Rua Maria Monteiro, 1372 - Cambuí"
107870,Eduardo Medeiros Ribeiro,168,"Rua Coronel Quirino, 1773 - Cambuí"
107871,Felipe Medeiros Silva,171,"Avenida Heitor Penteado, 1578 - Taquaral"
107872,Larissa Almeida Bellini,168,"Rua Coronel Quirino, 1634 - Cambuí"
107873,Eduardo Almeida Ferreira,196,"Rua Coronel Quirino, 877 - Cambuí"
107874,Pedro Alves Almeida,165,"Avenida Heitor Penteado, 593 - Taquaral"
107875,Larissa Cruz Bellini,173,"Rua Maria Monteiro, 51 - Cambuí"
107876,João Santana Medeiros,190,"Rua Maria Monteiro, 1031 - Cambuí"
107877,Eduardo Queiroz Vieira,153,"Avenida Albino José Barbosa de Oliveira, 1270 - Barão Geraldo"
107878,Maria Fernandes Medeiros,164,"Avenida Albino José Barbosa de Oliveira, 3354 - Barão Geraldo"
107879,Maria Silva Martins,174,"Avenida Albino José Barbosa de Oliveira, 241 - Barão Geraldo"
107880,Felipe Paschoalino Medeiros,193,"Rua Coronel Quirino, 347 - Cambuí"
107881,João Campos Bellini,204,"Avenida Albino José Barbosa de Oliveira, 1343 - Barão Geraldo"
107882,Miguel Ferreira Ferreira,184,"Rua Maria Monteiro, 1340 - Cambuí"
107883,João Martins Melo,204,"Avenida Heitor Penteado, 401 - Taquaral"
107884,Daniel Campos Matos,163,"Avenida Albino José Barbosa de Oliveira, 1365 - Barão Geraldo"
107885,Gabriel Almeida Vieira,198,"Rua Coronel Quirino, 1809 - Cambuí"
107886,Yasmin Paschoalino Ribeiro,168,"Avenida Heitor Penteado, 708 - Taquaral"
107887,Erik Campos Vieira,187,"Avenida Albino José Barbosa de Oliveira, 2605 - Barão Geraldo"
107888,Maria Vieira Amorim,185,"Avenida Albino José Barbosa de Oliveira, 2913 - Barão Geraldo"
107889,Guilherme Martins Campos,156,"Avenida Heitor Penteado, 2776 - Taquaral"
107890,Beatriz Oliveira Melo,179,"Avenida Heitor Penteado, 743 - Taquaral"
107891,Thiago Queiroz Santana,168,"Avenida Heitor Penteado, 1309 - Taquaral"
107892,Daniel Paschoalino Silva,198,"Rua Maria Monteiro, 167 - Cambuí"
107893,Gabriel Matos Silva,174,"Avenida Albino José Barbosa de Oliveira, 679 - Barão Geraldo"
107894,Clara Campos Martins,165,"Avenida Albino José Barbosa de Oliveira, 3121 - Barão Geraldo"
107895,Livia Oliveira Almeida,196,"Rua Coronel Quirino, 374 - Cambuí"
107896,Victor Vieira Santana,203,"Avenida Albino José Barbosa de Oliveira, 1830 - Barão Geraldo"
107897,Daniel Gomes Amorim,189,"Avenida Heitor Penteado, 2478 - Taquaral"
107898,André Queiroz Medeiros,200,"Rua Maria Monteiro, 645 - Cambuí"
107899,João Martins Matos,157,"Avenida Albino José Barbosa de Oliveira, 1038 - Barão Geraldo"
107900,João Gomes Martins,167,"Avenida Albino José Barbosa de Oliveira, 3324 - Barão Geraldo"
107901,Miguel Medeiros Martins,177,"Rua Coronel Quirino, 1451 - Cambuí"
107902,Gabriel Martins Almeida,165,"Avenida Heitor Penteado, 2789 - Taquaral"
107903,Clara Melo Queiroz,201,"Avenida Albino José Barbosa de Oliveira, 730 - Barão Geraldo"
107904,Livia Alves Alves,168,"Avenida Albino José Barbosa de Oliveira, 2750 - Barão Geraldo"
107905,Beatriz Nascimento Melo,191,"Rua Coronel Quirino, 112 - Cambuí"
107906,Guilherme Silva Nascimento,166,"Avenida Albino José Barbosa de Oliveira, 3151 - Barão Geraldo"
107907,Rafael Medeiros Ferreira,194,"Avenida Heitor Penteado, 2733 - Taquaral"
107908,Maria Martins Santana,162,"Rua Coronel Quirino, 1022 - Cambuí"
107909,Yasmin Nascimento Campos,156,"Rua Coronel Quirino, 1181 - Cambuí"
107910,Felipe Bellini Melo,176,"Avenida Heitor Penteado, 2660 - Taquaral"
107911,Maria Alves Paschoalino,159,"Avenida Heitor Penteado, 1322 - Taquaral"
107912,Guilherme Ribeiro Campos,183,"Avenida Albino José Barbosa de Oliveira, 2228 - Barão Geraldo"
107913,Livia Oliveira Ferreira,185,"Rua Coronel Quirino, 281 - Cambuí"
107914,Felipe Almeida Oliveira,174,"Avenida Albino José Barbosa de Oliveira, 3247 - Barão Geraldo"
107915,Livia Almeida Gomes,155,"Rua Maria Monteiro, 193 - Cambuí"
107916,Daniel Vieira Nascimento,173,"Avenida Albino José Barbosa de Oliveira, 1865 - Barão Geraldo"
107917,Eduardo Silva Santana,167,"Rua Maria Monteiro, 986 - Cambuí"
107918,Maria Almeida Fernandes,172,"Avenida Heitor Penteado, 1131 - Taquaral"
